0	41.9527	-73.3465
0	41.9527	-73.3465
0	41.9527	-73.3465
0	41.9609	-73.3325
0	41.9589	-73.3332
0	41.9569	-73.3349
0	41.9552	-73.3376
0	41.9538	-73.3412
0	41.9528	-73.3453
0	41.9523	-73.35
0	41.9523	-73.3548
0	41.9528	-73.3594
0	41.9538	-73.3638
0	41.9551	-73.3677
0	41.9569	-73.3708
0	41.9588	-73.3728
0	41.9609	-73.3738
0	41.9631	-73.3737
0	41.965	-73.3725
0	41.9669	-73.3701
0	41.9684	-73.3667
0	41.9694	-73.3627
0	41.9701	-73.358
0	41.9702	-73.353
0	41.9699	-73.3482
0	41.9691	-73.3435
0	41.9678	-73.3394
0	41.9662	-73.3361
0	41.9643	-73.3339
0	41.9622	-73.3327
0	41.9601	-73.3326
0	41.9581	-73.3337
0	41.9562	-73.3359
0	41.9546	-73.339
0	41.9534	-73.3428
0	41.9526	-73.3472
0	41.9523	-73.352
0	41.9525	-73.3568
0	41.9531	-73.3613
0	41.9543	-73.3655
0	41.9558	-73.3691
0	41.9577	-73.3718
0	41.9597	-73.3734
0	41.9618	-73.3739
0	41.9639	-73.3733
0	41.9658	-73.3716
0	41.9675	-73.3688
0	41.9689	-73.3651
0	41.9698	-73.3608
0	41.9702	-73.356
0	41.9702	-73.3509
0	41.9696	-73.3462
0	41.9686	-73.3417
0	41.9672	-73.3379
0	41.9655	-73.3351
0	41.9635	-73.3333
0	41.9614	-73.3325
0	41.9593	-73.3329
0	41.9573	-73.3345
0	41.9555	-73.337
0	41.954	-73.3404
0	41.953	-73.3445
0	41.9524	-73.349
0	41.9523	-73.3538
0	41.9527	-73.3585
0	41.9535	-73.363
0	41.9548	-73.3669
0	41.9565	-73.3702
0	41.9584	-73.3724
0	41.9605	-73.3737
0	41.9626	-73.3738
0	41.9646	-73.3728
0	41.9665	-73.3707
0	41.9681	-73.3675
0	41.9692	-73.3636
0	41.97	-73.359
0	41.9703	-73.354
0	41.97	-73.3492
0	41.9693	-73.3444
0	41.9681	-73.3402
0	41.9666	-73.3368
0	41.9647	-73.3343
0	41.9627	-73.3328
0	41.9606	-73.3326
0	41.9585	-73.3334
0	41.9566	-73.3353
0	41.9549	-73.3382
0	41.9536	-73.3419
0	41.9527	-73.3463
0	41.9523	-73.3508
0	41.9524	-73.3557
0	41.953	-73.3604
0	41.954	-73.3646
0	41.9554	-73.3683
0	41.9572	-73.3712
0	41.9592	-73.373
0	41.9613	-73.3739
0	41.9634	-73.3736
0	41.9654	-73.3721
0	41.9671	-73.3696
0	41.9686	-73.366
0	41.9696	-73.3619
0	41.9702	-73.3571
0	41.9702	-73.3521
0	41.9698	-73.3473
0	41.9689	-73.3427
0	41.9675	-73.3387
0	41.9658	-73.3356
0	41.964	-73.3336
0	41.9618	-73.3326
0	41.9598	-73.3327
0	41.9577	-73.334
0	41.9559	-73.3364
0	41.9544	-73.3395
0	41.9532	-73.3435
0	41.9525	-73.3481
0	41.9523	-73.3527
0	41.9525	-73.3575
0	41.9533	-73.3621
0	41.9545	-73.3662
0	41.9561	-73.3695
0	41.958	-73.3721
0	41.96	-73.3735
0	41.9622	-73.3739
0	41.9642	-73.3731
0	41.9661	-73.3712
0	41.9678	-73.3682
0	41.969	-73.3645
0	41.9699	-73.36
0	41.9702	-73.355
0	41.9701	-73.3502
0	41.9695	-73.3454
0	41.9684	-73.341
0	41.9669	-73.3375
0	41.9651	-73.3347
0	41.9631	-73.333
0	41.961	-73.3325
0	41.9589	-73.3331
0	41.9569	-73.3349
0	41.9552	-73.3375
0	41.9538	-73.3411
0	41.9528	-73.3453
0	41.9523	-73.3499
0	41.9523	-73.3547
0	41.9528	-73.3594
0	41.9537	-73.3637
0	41.9551	-73.3676
0	41.9568	-73.3707
0	41.9588	-73.3728
0	41.9609	-73.3738
0	41.963	-73.3737
0	41.965	-73.3724
0	41.9668	-73.3702
0	41.9683	-73.3668
0	41.9694	-73.3627
0	41.9701	-73.3581
0	41.9703	-73.3531
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9699	-73.3481
0	41.9609	-73.3325
0	41.9589	-73.3332
0	41.9569	-73.3349
0	41.9552	-73.3376
0	41.9538	-73.3412
0	41.9528	-73.3453
0	41.9523	-73.35
0	41.9523	-73.3548
0	41.9528	-73.3594
0	41.9538	-73.3638
0	41.9551	-73.3677
0	41.9569	-73.3708
0	41.9588	-73.3728
0	41.9609	-73.3738
0	41.9631	-73.3737
0	41.965	-73.3725
0	41.9669	-73.3701
0	41.9684	-73.3667
0	41.9695	-73.3625
0	41.9701	-73.358
0	41.9702	-73.353
0	41.9699	-73.348
0	41.9691	-73.3435
0	41.9678	-73.3394
0	41.9662	-73.3361
0	41.9643	-73.3339
0	41.9622	-73.3327
0	41.9601	-73.3326
0	41.9581	-73.3337
0	41.9562	-73.3359
0	41.9546	-73.3389
0	41.9534	-73.3428
0	41.9526	-73.3472
0	41.9523	-73.352
0	41.9524	-73.3567
0	41.9531	-73.3613
0	41.9543	-73.3655
0	41.9558	-73.369
0	41.9576	-73.3717
0	41.9597	-73.3734
0	41.9618	-73.3739
0	41.9638	-73.3734
0	41.9658	-73.3716
0	41.9675	-73.3688
0	41.9689	-73.3651
0	41.9698	-73.3608
0	41.9702	-73.356
0	41.9702	-73.3509
0	41.9696	-73.3462
0	41.9686	-73.3417
0	41.9672	-73.3379
0	41.9655	-73.3351
0	41.9635	-73.3333
0	41.9613	-73.3325
0	41.9593	-73.3329
0	41.9573	-73.3345
0	41.9555	-73.3371
0	41.954	-73.3404
0	41.953	-73.3445
0	41.9524	-73.3492
0	41.9523	-73.3538
0	41.9527	-73.3586
0	41.9536	-73.3631
0	41.9549	-73.3671
0	41.9565	-73.3702
0	41.9585	-73.3725
0	41.9606	-73.3737
0	41.9626	-73.3738
0	41.9647	-73.3728
0	41.9666	-73.3706
0	41.9681	-73.3675
0	41.9693	-73.3635
0	41.97	-73.3588
0	41.9703	-73.354
0	41.97	-73.349
0	41.9693	-73.3443
0	41.9681	-73.3402
0	41.9665	-73.3367
0	41.9647	-73.3342
0	41.9627	-73.3328
0	41.9605	-73.3326
0	41.9585	-73.3334
0	41.9565	-73.3354
0	41.9549	-73.3383
0	41.9536	-73.3419
0	41.9527	-73.3463
0	41.9523	-73.351
0	41.9524	-73.3558
0	41.953	-73.3604
0	41.954	-73.3647
0	41.9555	-73.3684
0	41.9573	-73.3713
0	41.9592	-73.3731
0	41.9614	-73.3739
0	41.9635	-73.3735
0	41.9654	-73.3721
0	41.9672	-73.3694
0	41.9686	-73.3659
0	41.9696	-73.3616
0	41.9702	-73.357
0	41.9702	-73.3519
0	41.9698	-73.347
0	41.9689	-73.3426
0	41.9675	-73.3386
0	41.9658	-73.3355
0	41.9638	-73.3335
0	41.9618	-73.3326
0	41.9596	-73.3328
0	41.9576	-73.3341
0	41.9558	-73.3365
0	41.9543	-73.3398
0	41.9531	-73.3438
0	41.9525	-73.3482
0	41.9523	-73.353
0	41.9526	-73.3578
0	41.9533	-73.3622
0	41.9546	-73.3663
0	41.9562	-73.3697
0	41.9581	-73.3722
0	41.9601	-73.3736
0	41.9623	-73.3739
0	41.9643	-73.373
0	41.9663	-73.371
0	41.9678	-73.3681
0	41.9691	-73.3642
0	41.9699	-73.3596
0	41.9703	-73.3549
0	41.9701	-73.3499
0	41.9694	-73.345
0	41.9683	-73.3409
0	41.9668	-73.3372
0	41.965	-73.3346
0	41.963	-73.333
0	41.9609	-73.3325
0	41.9588	-73.3332
0	41.9569	-73.335
0	41.9551	-73.3377
0	41.9537	-73.3414
0	41.9528	-73.3456
0	41.9523	-73.3502
0	41.9523	-73.355
0	41.9528	-73.3597
0	41.9538	-73.364
0	41.9552	-73.3678
0	41.957	-73.3708
0	41.959	-73.3729
0	41.961	-73.3738
0	41.9631	-73.3737
0	41.9652	-73.3723
0	41.967	-73.3699
0	41.9684	-73.3666
0	41.9695	-73.3624
0	41.9701	-73.3576
0	41.9702	-73.3528
0	41.9699	-73.3478
0	41.969	-73.3432
0	41.9678	-73.3392
0	41.9661	-73.336
0	41.9642	-73.3337
0	41.9621	-73.3326
0	41.96	-73.3327
0	41.9579	-73.3338
0	41.9561	-73.336
0	41.9545	-73.3392
0	41.9533	-73.3431
0	41.9525	-73.3474
0	41.9523	-73.3522
0	41.9525	-73.357
0	41.9532	-73.3615
0	41.9543	-73.3657
0	41.9559	-73.3692
0	41.9578	-73.3718
0	41.9598	-73.3734
0	41.9619	-73.3739
0	41.964	-73.3733
0	41.966	-73.3714
0	41.9676	-73.3687
0	41.9689	-73.3649
0	41.9694	-73.3628
0	41.9694	-73.3628
0	41.9694	-73.3628
0	41.9694	-73.3628
0	41.9694	-73.3628
0	41.9694	-73.3628
0	41.9529	-73.345
0	41.9527	-73.3459
0	41.9526	-73.3468
0	41.9525	-73.3477
0	41.9524	-73.3487
0	41.9523	-73.3496
0	41.9523	-73.3506
0	41.9523	-73.3515
0	41.9523	-73.3525
0	41.9523	-73.3534
0	41.9523	-73.3544
0	41.9523	-73.3553
0	41.9524	-73.3563
0	41.9525	-73.3572
0	41.9526	-73.3582
0	41.9527	-73.3591
0	41.9529	-73.36
0	41.9531	-73.3609
0	41.9532	-73.3618
0	41.9534	-73.3627
0	41.9537	-73.3635
0	41.9539	-73.3643
0	41.9542	-73.3651
0	41.9544	-73.3659
0	41.9547	-73.3666
0	41.955	-73.3674
0	41.9553	-73.368
0	41.9556	-73.3687
0	41.956	-73.3694
0	41.9563	-73.3699
0	41.9567	-73.3705
0	41.9571	-73.371
0	41.9574	-73.3715
0	41.9578	-73.3719
0	41.9582	-73.3723
0	41.9586	-73.3727
0	41.959	-73.373
0	41.9594	-73.3732
0	41.9599	-73.3735
0	41.9603	-73.3737
0	41.9607	-73.3738
0	41.9611	-73.3739
0	41.9616	-73.3739
0	41.962	-73.3739
0	41.9624	-73.3739
0	41.9628	-73.3738
0	41.9632	-73.3736
0	41.9637	-73.3734
0	41.9641	-73.3732
0	41.9645	-73.3729
0	41.9649	-73.3726
0	41.9652	-73.3723
0	41.9656	-73.3718
0	41.966	-73.3714
0	41.9663	-73.3709
0	41.9667	-73.3704
0	41.967	-73.3698
0	41.9673	-73.3692
0	41.9677	-73.3685
0	41.9679	-73.3679
0	41.9682	-73.3671
0	41.9685	-73.3664
0	41.9687	-73.3656
0	41.969	-73.3648
0	41.9692	-73.364
0	41.9694	-73.3631
0	41.9695	-73.3622
0	41.9697	-73.3613
0	41.9698	-73.3604
0	41.97	-73.3594
0	41.9701	-73.3585
0	41.9701	-73.3575
0	41.9702	-73.3565
0	41.9702	-73.3556
0	41.9703	-73.3546
0	41.9703	-73.3535
0	41.9702	-73.3526
0	41.9702	-73.3516
0	41.9701	-73.3506
0	41.9701	-73.3496
0	41.97	-73.3486
0	41.9699	-73.3477
0	41.9697	-73.3467
0	41.9696	-73.3458
0	41.9694	-73.3449
0	41.9692	-73.344
0	41.969	-73.3431
0	41.9688	-73.3422
0	41.9685	-73.3414
0	41.9683	-73.3406
0	41.968	-73.3398
0	41.9677	-73.3391
0	41.9674	-73.3384
0	41.9671	-73.3377
0	41.9667	-73.3371
0	41.9664	-73.3365
0	41.966	-73.3359
0	41.9657	-73.3354
0	41.9653	-73.3349
0	41.9649	-73.3345
0	41.9645	-73.3341
0	41.9641	-73.3337
0	41.9637	-73.3334
0	41.9633	-73.3332
0	41.9627	-73.3328
0	41.9627	-73.3328
0	41.9627	-73.3328
0	41.9627	-73.3328
0	41.9627	-73.3328
0	41.9436	-73.3118
0	41.9488	-73.3118
0	41.9542	-73.3118
0	41.9595	-73.3118
0	41.9649	-73.3118
0	41.9701	-73.3118
0	41.9755	-73.3118
0	41.9807	-73.3118
0	41.9861	-73.3118
0	41.9915	-73.3118
0	41.9967	-73.3118
0	41.9969	-73.3118
0	41.9924	-73.3118
0	41.9872	-73.3118
0	41.9818	-73.3118
0	41.9764	-73.3118
0	41.971	-73.3118
0	41.9658	-73.3118
